"test","date","variance","weekday"
"kraken OSX64","2014-06-09","36.384693749999848","Monday"
"kraken OSX64","2014-06-10","53.21948839976227","Tuesday"
"kraken OSX64","2014-06-11","52.402790082644515","Wednesday"
"kraken OSX64","2014-06-12","42.116987654320511","Thursday"
"kraken OSX64","2014-06-13","59.437057823128747","Friday"
"kraken OSX64","2014-06-14","50.749843749999471","Saturday"
"kraken OSX64","2014-06-15","4.7175999999999423","Sunday"
"kraken OSX64","2014-06-16","4210.4915512465368","Monday"
"kraken OSX64","2014-06-17","4069.1200000000017","Tuesday"
"kraken OSX64","2014-06-18","107.06677867056216","Wednesday"
"kraken OSX64","2014-06-19","83.866139053255267","Thursday"
"kraken OSX64","2014-06-20","87.477135802469817","Friday"
"kraken OSX64","2014-06-21","17.344335937500041","Saturday"
"kraken OSX64","2014-06-22","40.588622222221233","Sunday"
"kraken OSX64","2014-06-23","67.702222222221977","Monday"
"kraken OSX64","2014-06-24","41.0733795013848","Tuesday"
"kraken OSX64","2014-06-25","60.744314058956355","Wednesday"
"kraken OSX64","2014-06-26","39.584661728395126","Thursday"
"kraken OSX64","2014-06-27","57.289834678969534","Friday"
"kraken OSX64","2014-06-28","17.187768595041401","Saturday"
"kraken OSX64","2014-06-29","63.035206611569947","Sunday"
"kraken OSX64","2014-06-30","36.036899092970721","Monday"
"kraken OSX64","2014-07-01","20.919529320987508","Tuesday"
"kraken OSX64","2014-07-02","33.287950617283748","Wednesday"
"kraken OSX64","2014-07-03","37.858582230624016","Thursday"
"kraken OSX64","2014-07-04","15.805153061224727","Friday"
"kraken OSX64","2014-07-05","32.201093749998833","Saturday"
"kraken OSX64","2014-07-06","22.666399999999975","Sunday"
"kraken OSX64","2014-07-07","19.527555555555733","Monday"
"kraken OSX64","2014-07-08","549.17855056787528","Tuesday"
"kraken OSX64","2014-07-09","34.563766410140524","Wednesday"
"kraken OSX64","2014-07-10","62.020208333333699","Thursday"
"kraken OSX64","2014-07-11","261.06408503303692","Friday"
"kraken OSX64","2014-07-12","27.923877551021008","Saturday"
"kraken OSX64","2014-07-13","16.269843749999957","Sunday"
"kraken OSX64","2014-07-14","63.426572022160599","Monday"
"kraken OSX64","2014-07-15","171.97642538265362","Tuesday"
"kraken OSX64","2014-07-16","21.04836363636354","Wednesday"
"kraken OSX64","2014-07-17","62.708501560873778","Thursday"
"kraken OSX64","2014-07-18","44.370883348722685","Friday"
"kraken OSX64","2014-07-19","44.439506172839771","Saturday"
"kraken OSX64","2014-07-20","69.072077562327536","Sunday"
"kraken OSX64","2014-07-21","41.680098140495836","Monday"
"kraken OSX64","2014-07-22","990.63052672049309","Tuesday"
"kraken OSX64","2014-07-23","62.821139455781839","Wednesday"
"kraken OSX64","2014-07-24","354.88832400000064","Thursday"
"kraken OSX64","2014-07-25","69.89958333333314","Friday"
"kraken OSX64","2014-07-26","76.054320987653739","Saturday"
"kraken OSX64","2014-07-27","26.852653061223766","Sunday"
"kraken OSX64","2014-07-28","59.81141157382396","Monday"
"kraken OSX64","2014-07-29","69.321184159939023","Tuesday"
"kraken OSX64","2014-07-30","47.663283999999692","Wednesday"
"kraken OSX64","2014-07-31","32.173403925619802","Thursday"
"kraken OSX64","2014-08-01","45.921568998109471","Friday"
"kraken OSX64","2014-08-02","86.392839506172578","Saturday"
"kraken OSX64","2014-08-03","19.019648437499953","Sunday"
"kraken OSX64","2014-08-04","38.042283950617076","Monday"
"kraken OSX64","2014-08-05","67.959315647827935","Tuesday"
"kraken OSX64","2014-08-06","66.697013682332127","Wednesday"
"kraken OSX64","2014-08-07","5254.1695247933903","Thursday"
"kraken OSX64","2014-08-08","276.8620363118543","Friday"
"kraken OSX64","2014-08-09","23.853155555555645","Saturday"
"kraken OSX64","2014-08-10","32.594195011338037","Sunday"
"kraken OSX64","2014-08-11","38.196218820861937","Monday"
"kraken OSX64","2014-08-12","44.10952148437525","Tuesday"
"kraken OSX64","2014-08-13","41.766353361094943","Wednesday"
"kraken OSX64","2014-08-14","108.57810708491147","Thursday"
"kraken OSX64","2014-08-15","20.505815972222354","Friday"
"kraken OSX64","2014-08-16","42.84602076124618","Saturday"
"kraken OSX64","2014-08-17","28.272430555555289","Sunday"
"kraken OSX64","2014-08-18","33.06188208616819","Monday"
"kraken OSX64","2014-08-19","86.578676748583106","Tuesday"
"kraken OSX64","2014-08-20","46.475103969753739","Wednesday"
"kraken OSX64","2014-08-21","71.056244000000092","Thursday"
"kraken OSX64","2014-08-22","76.914399999999276","Friday"
"kraken OSX64","2014-08-23","28.619822222222052","Saturday"
"kraken OSX64","2014-08-24","32.551288888888628","Sunday"
"kraken OSX64","2014-08-25","111.7030785123964","Monday"
"kraken OSX64","2014-08-26","17.991160714285542","Tuesday"
"kraken OSX64","2014-08-27","34.776340828402319","Wednesday"
"kraken OSX64","2014-08-28","17.890274348422512","Thursday"
"kraken OSX64","2014-08-29","78.624671201814095","Friday"
"kraken OSX64","2014-08-30","19.309274999999797","Saturday"
"kraken OSX64","2014-08-31","17.805955555555741","Sunday"
"kraken OSX64","2014-09-01","28.327053061224088","Monday"
"kraken OSX64","2014-09-02","148.95109467455615","Tuesday"
"kraken OSX64","2014-09-03","85.153941666666924","Wednesday"
"kraken OSX64","2014-09-04","81.734596000000025","Thursday"
"kraken OSX64","2014-09-05","104.14254399999976","Friday"
"kraken OSX64","2014-09-06","26.685969387754533","Saturday"
"kraken OSX64","2014-09-07","23.424444444445676","Sunday"
"kraken OSX64","2014-09-08","33.685641025641104","Monday"
"kraken OSX64","2014-09-09","25.531288888888987","Tuesday"
"kraken OSX64","2014-09-10","35.036689213242781","Wednesday"
"kraken OSX64","2014-09-11","125.99188773548597","Thursday"
"kraken OSX64","2014-09-12","76.367183159722799","Friday"
"kraken OSX64","2014-09-13","20.949843750000007","Saturday"
"kraken OSX64","2014-09-14","20.864462809917573","Sunday"
"kraken OSX64","2014-09-15","21.758943749999951","Monday"
"kraken OSX64","2014-09-16","24.658488888888733","Tuesday"
"kraken OSX64","2014-09-17","39.564961521050165","Wednesday"
"kraken OSX64","2014-09-18","21.7607939508508","Thursday"
"kraken OSX64","2014-09-19","115.97560843699331","Friday"
"kraken OSX64","2014-09-20","25.531111111111755","Saturday"
"kraken OSX64","2014-09-21","44.61138888888771","Sunday"
"kraken OSX64","2014-09-22","15.360073046018796","Monday"
"kraken OSX64","2014-09-23","20.893193750000091","Tuesday"
"kraken OSX64","2014-09-24","19.330577420281543","Wednesday"
"kraken OSX64","2014-09-25","37.822578875171772","Thursday"
"kraken OSX64","2014-09-26","25.227593293672584","Friday"
"kraken OSX64","2014-09-27","9.3940999999994137","Saturday"
"kraken OSX64","2014-09-28","21.636900000000242","Sunday"
"kraken OSX64","2014-09-29","40.758024691357669","Monday"
"kraken OSX64","2014-09-30","61.816652949245231","Tuesday"
"kraken OSX64","2014-10-01","42.699960317460281","Wednesday"
"kraken OSX64","2014-10-02","99.794152249134555","Thursday"
"kraken OSX64","2014-10-03","40.557846913580136","Friday"
"kraken OSX64","2014-10-04","11.966210937499923","Saturday"
"kraken OSX64","2014-10-05","16.669467455621117","Sunday"
"kraken OSX64","2014-10-06","27.71824375000012","Monday"
"kraken OSX64","2014-10-07","33.036692444972687","Tuesday"
"kraken OSX64","2014-10-08","49.610691555555597","Wednesday"
"kraken OSX64","2014-10-09","39.91119571683523","Thursday"
"kraken OSX64","2014-10-10","41.518599773243103","Friday"
"kraken OSX64","2014-10-11","23.146543209876381","Saturday"
"kraken OSX64","2014-10-12","14.682644628099036","Sunday"
"kraken OSX64","2014-10-13","26.794201323251297","Monday"
"kraken OSX64","2014-10-14","25.993388888888866","Tuesday"
"kraken OSX64","2014-10-15","30.233995061728482","Wednesday"
"kraken OSX64","2014-10-16","16.914722222222291","Thursday"
"kraken OSX64","2014-10-17","38.76376181474469","Friday"
"kraken OSX64","2014-10-18","26.638888888888527","Saturday"
"kraken OSX64","2014-10-19","15.980987654321032","Sunday"
"kraken OSX64","2014-10-20","50.062465373961807","Monday"
"kraken OSX64","2014-10-21","61.833177083332934","Tuesday"
"kraken OSX64","2014-10-22","137.31882548937972","Wednesday"
"kraken OSX64","2014-10-23","29.173599999999901","Thursday"
"kraken OSX64","2014-10-24","31.851739506173043","Friday"
"kraken OSX64","2014-10-25","37.218347107438063","Saturday"
"kraken OSX64","2014-10-26","22.442343749999807","Sunday"
"kraken OSX64","2014-10-27","29.800344387754603","Monday"
"kraken OSX64","2014-10-28","9.3473461891644636","Tuesday"
"kraken OSX64","2014-10-29","35.245104000000069","Wednesday"
"kraken OSX64","2014-10-30","47.859499999999855","Thursday"
"kraken OSX64","2014-10-31","39.738085451595794","Friday"
"kraken OSX64","2014-11-01","9.3669421487603568","Saturday"
"kraken OSX64","2014-11-02","8.3432098765432627","Sunday"
"kraken OSX64","2014-11-03","155.84559015763156","Monday"
"kraken OSX64","2014-11-04","227.04360582639754","Tuesday"
"kraken OSX64","2014-11-05","59.228093749999765","Wednesday"
"kraken OSX64","2014-11-06","76.058239143366308","Thursday"
"kraken OSX64","2014-11-07","148.46678004535113","Friday"
"kraken OSX64","2014-11-08","227.92472222222264","Saturday"
"kraken OSX64","2014-11-09","152.75440000000106","Sunday"
"kraken OSX64","2014-11-10","286.74431588613345","Monday"
"kraken OSX64","2014-11-11","35.193425378040779","Tuesday"
"kraken OSX64","2014-11-12","48.792081611570254","Wednesday"
"kraken OSX64","2014-11-13","19.901923999999944","Thursday"
"kraken OSX64","2014-11-14","350.65783423573578","Friday"
"kraken OSX64","2014-11-15","3.0868749999997398","Saturday"
"kraken OSX64","2014-11-16","11.658842975206371","Sunday"
"kraken OSX64","2014-11-17","54.191800973499056","Monday"
"kraken OSX64","2014-11-18","37.185316804407641","Tuesday"
"kraken OSX64","2014-11-19","67.80734693877568","Wednesday"
"kraken OSX64","2014-11-20","23.727190082644757","Thursday"
"kraken OSX64","2014-11-21","18.731668975069265","Friday"
"kraken OSX64","2014-11-22","9.7544000000000715","Saturday"
"kraken OSX64","2014-11-23","32.644400000000481","Sunday"
"kraken OSX64","2014-11-24","20.343650793650916","Monday"
"kraken OSX64","2014-11-25","39.030077854671056","Tuesday"
"kraken OSX64","2014-11-26","26.97163580246918","Wednesday"
"kraken OSX64","2014-11-27","23.368466111771482","Thursday"
"kraken OSX64","2014-11-28","47.591865234374893","Friday"
"kraken OSX64","2014-11-29","4.4548437500000055","Saturday"
"kraken OSX64","2014-11-30","68.835555555555075","Sunday"
"kraken OSX64","2014-12-01","21.511675338189509","Monday"
"kraken OSX64","2014-12-02","17.967438016528487","Tuesday"
"kraken OSX64","2014-12-03","2.5422222222220814","Wednesday"
"kraken OSX64","2014-12-04","39.285823999999813","Thursday"
"kraken OSX64","2014-12-05","16.135470521541951","Friday"
"kraken OSX64","2014-12-06","34.241875000000888","Saturday"
"kraken OSX64","2014-12-07","14.808163265306764","Sunday"
"kraken OSX64","2014-12-08","38.506336088154193","Monday"
"kraken OSX64","2014-12-09","17.978946559015245","Tuesday"
"kraken OSX64","2014-12-10","46.88085797584332","Wednesday"
"kraken OSX64","2014-12-11","46.370388312187274","Thursday"
"kraken OSX64","2014-12-12","43.93268778924817","Friday"
"kraken OSX64","2014-12-13","50.178181818182203","Saturday"
"kraken OSX64","2014-12-14","14.623786982249024","Sunday"
"kraken OSX64","2014-12-15","96.152978668053933","Monday"
"kraken OSX64","2014-12-16","21.895768429820833","Tuesday"
"kraken OSX64","2014-12-17","30.307555999999785","Wednesday"
"kraken OSX64","2014-12-18","20.435824770145985","Thursday"
"kraken OSX64","2014-12-19","38.81433062130165","Friday"
"kraken OSX64","2014-12-20","8.4013017751479317","Saturday"
"kraken OSX64","2014-12-21","18.924897959183905","Sunday"
"kraken OSX64","2014-12-22","30.570972222222263","Monday"
"kraken OSX64","2014-12-23","17.112806922660905","Tuesday"
"kraken OSX64","2014-12-24","30.224429065743987","Wednesday"
"kraken OSX64","2014-12-25","24.927499999999867","Thursday"
"kraken OSX64","2014-12-26","11.006500000000292","Friday"
"kraken OSX64","2014-12-27","4.3749999999994547","Saturday"
"kraken OSX64","2014-12-28","62.193333333332475","Sunday"
"kraken OSX64","2014-12-29","24.07001599999991","Monday"
"kraken OSX64","2014-12-30","14.948163265306164","Tuesday"
"kraken OSX64","2014-12-31","36.682040816326435","Wednesday"
"kraken OSX64","2015-01-01","29.46639999999983","Thursday"
"kraken OSX64","2015-01-02","39.872222222222419","Friday"
"kraken OSX64","2015-01-03","35.113469387754819","Saturday"
"kraken OSX64","2015-01-04","16.960495867768742","Sunday"
"kraken OSX64","2015-01-05","38.61414399999974","Monday"
"kraken Win8","2014-01-06","96.695938641344355","Monday"
"kraken Win8","2014-01-07","89.509659863945274","Tuesday"
"kraken Win8","2014-01-08","197.16267589388724","Wednesday"
"kraken Win8","2014-01-09","61.825598335067376","Thursday"
"kraken Win8","2014-01-10","94.84779538252603","Friday"
"kraken Win8","2014-01-11","56.197777777778199","Saturday"
"kraken Win8","2014-01-12","47.272071005916978","Sunday"
"kraken Win8","2014-01-13","66.463091557669657","Monday"
"kraken Win8","2014-01-14","217.96182801514391","Tuesday"
"kraken Win8","2014-01-15","66.364952520087627","Wednesday"
"kraken Win8","2014-01-16","61.222486615109787","Thursday"
"kraken Win8","2014-01-17","238.57540062434984","Friday"
"kraken Win8","2014-01-18","49.225763888889141","Saturday"
"kraken Win8","2014-01-19","40.207499999999989","Sunday"
"kraken Win8","2014-01-20","104.61957193816897","Monday"
"kraken Win8","2014-01-21","51.943493749999824","Tuesday"
"kraken Win8","2014-01-22","307.06134122287961","Wednesday"
"kraken Win8","2014-01-23","76.633775000000142","Thursday"
"kraken Win8","2014-01-24","69.866766666666734","Friday"
"kraken Win8","2014-01-25","123.54000000000028","Saturday"
"kraken Win8","2014-01-26","55.127755102040773","Sunday"
"kraken Win8","2014-01-27","62.396319444444345","Monday"
"kraken Win8","2014-01-28","97.181093750000088","Tuesday"
"kraken Win8","2014-01-29","106.48746093750013","Wednesday"
"kraken Win8","2014-01-30","155.76738340192034","Thursday"
"kraken Win8","2014-01-31","254.19628684807304","Friday"
"kraken Win8","2014-02-01","290.97794378698188","Saturday"
"kraken Win8","2014-02-02","134.9357333333335","Sunday"
"kraken Win8","2014-02-03","120.65822485207144","Monday"
"kraken Win8","2014-02-04","156.32797499999975","Tuesday"
"kraken Win8","2014-02-05","252.94626557493751","Wednesday"
"kraken Win8","2014-02-06","63.202197542533142","Thursday"
"kraken Win8","2014-02-07","96.871111111110565","Friday"
"kraken Win8","2014-02-08","65.033877551020339","Saturday"
"kraken Win8","2014-02-09","84.692631578947214","Sunday"
"kraken Win8","2014-02-10","83.098395792241931","Monday"
"kraken Win8","2014-02-11","204.54454081632645","Tuesday"
"kraken Win8","2014-02-12","331.58632222222207","Wednesday"
"kraken Win8","2014-02-13","141.46854875283472","Thursday"
"kraken Win8","2014-02-14","104.47940828402359","Friday"
"kraken Win8","2014-02-15","70.980276816609177","Saturday"
"kraken Win8","2014-02-16","174.25359375000039","Sunday"
"kraken Win8","2014-02-17","70.728303850156308","Monday"
"kraken Win8","2014-02-18","59.791682419659686","Tuesday"
"kraken Win8","2014-02-19","155.15957168352213","Wednesday"
"kraken Win8","2014-02-20","233.88282996432881","Thursday"
"kraken Win8","2014-02-21","79.025728395062075","Friday"
"kraken Win8","2014-02-22","47.258055555555977","Saturday"
"kraken Win8","2014-02-23","49.990400000000029","Sunday"
"kraken Win8","2014-02-24","77.053533057851141","Monday"
"kraken Win8","2014-02-25","72.284622222222453","Tuesday"
"kraken Win8","2014-02-26","155.29378698224806","Wednesday"
"kraken Win8","2014-02-27","83.348667800453285","Thursday"
"kraken Win8","2014-02-28","92.261433267586924","Friday"
"kraken Win8","2014-03-01","556.15313609467478","Saturday"
"kraken Win8","2014-03-02","40.760763888888526","Sunday"
"kraken Win8","2014-03-03","70.097172912557625","Monday"
"kraken Win8","2014-03-04","115.32127423822692","Tuesday"
"kraken Win8","2014-03-05","70.0138584710744","Wednesday"
"kraken Win8","2014-03-06","123.39570665717302","Thursday"
"kraken Win8","2014-03-07","203.95429362880918","Friday"
"kraken Win8","2014-03-08","66.566900000000444","Saturday"
"kraken Win8","2014-03-09","43.994899999999582","Sunday"
"kraken Win8","2014-03-10","275.00597633136124","Monday"
"kraken Win8","2014-03-11","84.979934253780399","Tuesday"
"kraken Win8","2014-03-12","66.670468319559177","Wednesday"
"kraken Win8","2014-03-13","66.946136363636512","Thursday"
"kraken Win8","2014-03-14","213.30437065972205","Friday"
"kraken Win8","2014-03-15","73.771564625850345","Saturday"
"kraken Win8","2014-03-16","329.92800000000045","Sunday"
"kraken Win8","2014-03-17","68.75078043704481","Monday"
"kraken Win8","2014-03-18","265.90941274468929","Tuesday"
"kraken Win8","2014-03-19","463.22547293277779","Wednesday"
"kraken Win8","2014-03-20","78.427746913580464","Thursday"
"kraken Win8","2014-03-21","81.565106172839378","Friday"
"kraken Win8","2014-03-22","333.35204081632639","Saturday"
"kraken Win8","2014-03-23","83.306900000000368","Sunday"
"kraken Win8","2014-03-24","64.790622222221856","Monday"
"kraken Win8","2014-03-25","102.33777500000035","Tuesday"
"kraken Win8","2014-03-26","74.202055228610263","Wednesday"
"kraken Win8","2014-03-27","228.87368620037819","Thursday"
"kraken Win8","2014-03-28","112.27977365323657","Friday"
"kraken Win8","2014-03-29","76.240710059171633","Saturday"
"kraken Win8","2014-03-30","69.970500000000385","Sunday"
"kraken Win8","2014-03-31","128.53127206880919","Monday"
"kraken Win8","2014-04-01","476.42733459357265","Tuesday"
"kraken Win8","2014-04-02","83.064503780718297","Wednesday"
"kraken Win8","2014-04-03","313.9758239143365","Thursday"
"kraken Win8","2014-04-04","79.492399737015475","Friday"
"kraken Win8","2014-04-06","14.628900000000021","Sunday"
"kraken Win8","2014-04-07","427.77895880488876","Monday"
"kraken Win8","2014-04-08","565.35586293776794","Tuesday"
"kraken Win8","2014-04-09","181.93621301775121","Wednesday"
"kraken Win8","2014-04-10","99.01552469135828","Thursday"
"kraken Win8","2014-04-11","160.95693786982253","Friday"
"kraken Win8","2014-04-12","123.39107438016549","Saturday"
"kraken Win8","2014-04-13","94.845763888889493","Sunday"
"kraken Win8","2014-04-14","140.86208161157077","Monday"
"kraken Win8","2014-04-15","1225990495.3513572","Tuesday"
"kraken Win8","2014-04-16","456.54500000000098","Wednesday"
"kraken Win8","2014-04-17","119.64101728395079","Thursday"
"kraken Win8","2014-04-18","95.981730769231206","Friday"
"kraken Win8","2014-04-19","35.13599999999996","Saturday"
"kraken Win8","2014-04-20","0.0","Sunday"
"kraken Win8","2014-04-21","107.50652892561999","Monday"
"kraken Win8","2014-04-22","124.04713899405098","Tuesday"
"kraken Win8","2014-04-23","109.43293209876522","Wednesday"
"kraken Win8","2014-04-24","134.78969876543255","Thursday"
"kraken Win8","2014-04-25","73.645990304709372","Friday"
"kraken Win8","2014-04-26","70.155198487712269","Saturday"
"kraken Win8","2014-04-27","39.667773437499932","Sunday"
"kraken Win8","2014-04-28","95.947647392290278","Monday"
"kraken Win8","2014-04-29","216.68076145151699","Tuesday"
"kraken Win8","2014-04-30","169.93909722222199","Wednesday"
"kraken Win8","2014-05-01","118.79932839506205","Thursday"
"kraken Win8","2014-05-02","93.380803324100143","Friday"
"kraken Win8","2014-05-03","98.288367346939168","Saturday"
"kraken Win8","2014-05-04","64.486900000000503","Sunday"
"kraken Win8","2014-05-05","130.30865306122467","Monday"
"kraken Win8","2014-05-06","103.91331065759653","Tuesday"
"kraken Win8","2014-05-07","151.19999023437461","Wednesday"
"kraken Win8","2014-05-08","50.411185121107096","Thursday"
"kraken Win8","2014-05-09","97.759743749999942","Friday"
"kraken Win8","2014-05-10","409.1383471074389","Saturday"
"kraken Win8","2014-05-11","64.62016528925659","Sunday"
"kraken Win8","2014-05-12","94.749752604166858","Monday"
"kraken Win8","2014-05-13","58.788690476190325","Tuesday"
"kraken Win8","2014-05-14","83.453265913146623","Wednesday"
"kraken Win8","2014-05-15","128.38665599999999","Thursday"
"kraken Win8","2014-05-16","263.71788242536104","Friday"
"kraken Win8","2014-05-17","108.62555555555572","Saturday"
"kraken Win8","2014-05-18","353.51289256198299","Sunday"
"kraken Win8","2014-05-19","84.715547091412645","Monday"
"kraken Win8","2014-05-20","80.598615467820153","Tuesday"
"kraken Win8","2014-05-21","69.465742630385506","Wednesday"
"kraken Win8","2014-05-22","119.72057322485183","Thursday"
"kraken Win8","2014-05-23","106.50906666666656","Friday"
"kraken Win8","2014-05-24","72.391487889273506","Saturday"
"kraken Win8","2014-05-25","51.056899999999523","Sunday"
"kraken Win8","2014-05-26","79.970815972222042","Monday"
"kraken Win8","2014-05-27","114.18339100346009","Tuesday"
"kraken Win8","2014-05-28","102.46062655749387","Wednesday"
"kraken Win8","2014-05-29","115.66723922902528","Thursday"
"kraken Win8","2014-05-30","75.900118976799646","Friday"
"kraken Win8","2014-05-31","112.86250000000037","Saturday"
"kraken Win8","2014-06-01","38.078055555555494","Sunday"
"kraken Win8","2014-06-02","72.517652354570686","Monday"
"kraken Win8","2014-06-03","87.716756198347127","Tuesday"
"kraken Win8","2014-06-04","94.253283950616975","Wednesday"
"kraken Win8","2014-06-05","83.12757808963292","Thursday"
"kraken Win8","2014-06-06","217.92997845490913","Friday"
"kraken Win8","2014-06-07","73.297088846880868","Saturday"
"kraken Win8","2014-06-08","102.60876543209878","Sunday"
"kraken Win8","2014-06-09","82.309282006920256","Monday"
"kraken Win8","2014-06-10","109.40343434343453","Tuesday"
"kraken Win8","2014-06-11","75.715180785124005","Wednesday"
"kraken Win8","2014-06-12","147.74880428316493","Thursday"
"kraken Win8","2014-06-13","154.04551136363628","Friday"
"kraken Win8","2014-06-14","46.050865051903088","Saturday"
"kraken Win8","2014-06-15","70.276875000000473","Sunday"
"kraken Win8","2014-06-16","1833.9310586734694","Monday"
"kraken Win8","2014-06-17","3758.8471201814059","Tuesday"
"kraken Win8","2014-06-18","108.8167836734695","Wednesday"
"kraken Win8","2014-06-19","94.410397805212426","Thursday"
"kraken Win8","2014-06-20","172.51391772395246","Friday"
"kraken Win8","2014-06-21","57.979999999999777","Saturday"
"kraken Win8","2014-06-22","102.49682098765408","Sunday"
"kraken Win8","2014-06-23","137.93758505917143","Monday"
"kraken Win8","2014-06-24","444.20683760683806","Tuesday"
"kraken Win8","2014-06-25","85.963223140496098","Wednesday"
"kraken Win8","2014-06-26","128.80026666666697","Thursday"
"kraken Win8","2014-06-27","105.7304987654324","Friday"
"kraken Win8","2014-06-28","73.422479338843388","Saturday"
"kraken Win8","2014-06-29","103.46264462809886","Sunday"
"kraken Win8","2014-06-30","100.6327777777781","Monday"
"kraken Win8","2014-07-01","101.90163580246879","Tuesday"
"kraken Win8","2014-07-02","78.173275000000089","Wednesday"
"kraken Win8","2014-07-03","193.58969374999995","Thursday"
"kraken Win8","2014-07-04","90.66111768573289","Friday"
"kraken Win8","2014-07-05","44.722343749999837","Saturday"
"kraken Win8","2014-07-06","130.32039999999955","Sunday"
"kraken Win8","2014-07-07","88.931592091571275","Monday"
"kraken Win8","2014-07-08","184.01850415512487","Tuesday"
"kraken Win8","2014-07-09","85.181599999999747","Wednesday"
"kraken Win8","2014-07-10","77.219357208448244","Thursday"
"kraken Win8","2014-07-11","76.506695511086988","Friday"
"kraken Win8","2014-07-12","162.47884297520687","Saturday"
"kraken Win8","2014-07-13","141.31609374999954","Sunday"
"kraken Win8","2014-07-14","78.430622222222439","Monday"
"kraken Win8","2014-07-15","119.59793388429745","Tuesday"
"kraken Win8","2014-07-16","88.533938198553955","Wednesday"
"kraken Win8","2014-07-17","93.169802289281876","Thursday"
"kraken Win8","2014-07-18","152.12235827664389","Friday"
"kraken Win8","2014-07-19","85.293117283950181","Saturday"
"kraken Win8","2014-07-20","307.26533950617335","Sunday"
"kraken Win8","2014-07-21","86.263666910153404","Monday"
"kraken Win8","2014-07-22","267.29318550567905","Tuesday"
"kraken Win8","2014-07-23","116.71772491349465","Wednesday"
"kraken Win8","2014-07-24","135.89762033531656","Thursday"
"kraken Win8","2014-07-25","63.041707988980789","Friday"
"kraken Win8","2014-07-26","70.457851239669623","Saturday"
"kraken Win8","2014-07-27","41.303333333333548","Sunday"
"kraken Win8","2014-07-28","185.62277777777786","Monday"
"kraken Win8","2014-07-29","261.50702702702694","Tuesday"
"kraken Win8","2014-07-30","89.772491349481029","Wednesday"
"kraken Win8","2014-07-31","73.955200000000019","Thursday"
"kraken Win8","2014-08-01","52.78738520408173","Friday"
"kraken Win8","2014-08-02","47.629917355371667","Saturday"
"kraken Win8","2014-08-03","57.348622222222133","Sunday"
"kraken Win8","2014-08-04","70.284488888889143","Monday"
"kraken Win8","2014-08-05","108.54758928571445","Tuesday"
"kraken Win8","2014-08-06","121.78298611111099","Wednesday"
"kraken Win8","2014-08-07","174.72435239973666","Thursday"
"kraken Win8","2014-08-08","134.87277777777783","Friday"
"kraken Win8","2014-08-09","98.065306122449357","Saturday"
"kraken Win8","2014-08-10","90.454195011337632","Sunday"
"kraken Win8","2014-08-11","66.096395002974205","Monday"
"kraken Win8","2014-08-12","57.033673257023977","Tuesday"
"kraken Win8","2014-08-13","118.7138296398897","Wednesday"
"kraken Win8","2014-08-14","140.07943310657623","Thursday"
"kraken Win8","2014-08-15","78.338289473684029","Friday"
"kraken Win8","2014-08-16","144.37959183673397","Saturday"
"kraken Win8","2014-08-17","26.808760330578568","Sunday"
"kraken Win8","2014-08-18","91.876266666666581","Monday"
"kraken Win8","2014-08-19","63.025165289256073","Tuesday"
"kraken Win8","2014-08-20","137.97081665765299","Wednesday"
"kraken Win8","2014-08-21","107.39009637188209","Thursday"
"kraken Win8","2014-08-22","130.84914440923504","Friday"
"kraken Win8","2014-08-23","65.902460937499683","Saturday"
"kraken Win8","2014-08-24","121.74978395061716","Sunday"
"kraken Win8","2014-08-25","88.236643990929508","Monday"
"kraken Win8","2014-08-26","123.6775988520409","Tuesday"
"kraken Win8","2014-08-27","323.78200399999935","Wednesday"
"kraken Win8","2014-08-28","269.668318009735","Thursday"
"kraken Win8","2014-08-29","92.487476543209794","Friday"
"kraken Win8","2014-08-30","278.19150826446315","Saturday"
"kraken Win8","2014-08-31","71.224378698224811","Sunday"
"kraken Win8","2014-09-01","133.2733884297528","Monday"
"kraken Win8","2014-09-02","112.4823140495868","Tuesday"
"kraken Win8","2014-09-03","247.56445555555493","Wednesday"
"kraken Win8","2014-09-04","281.25862557267806","Thursday"
"kraken Win8","2014-09-05","169.96114149305558","Friday"
"kraken Win8","2014-09-06","36.98066115702472","Saturday"
"kraken Win8","2014-09-07","651.80913580247181","Sunday"
"kraken Win8","2014-09-08","150.31521468144075","Monday"
"kraken Win8","2014-09-09","106.33638723634392","Tuesday"
"kraken Win8","2014-09-10","136.00544132231423","Wednesday"
"kraken Win8","2014-09-11","126.79730153079367","Thursday"
"kraken Win8","2014-09-12","188.45181405895681","Friday"
"kraken Win8","2014-09-13","139.80187499999931","Saturday"
"kraken Win8","2014-09-14","131.4024793388428","Sunday"
"kraken Win8","2014-09-15","133.32862040816312","Monday"
"kraken Win8","2014-09-16","85.548534342888374","Tuesday"
"kraken Win8","2014-09-17","82.828898891966602","Wednesday"
"kraken Win8","2014-09-18","121.53271531886908","Thursday"
"kraken Win8","2014-09-19","89.506507936508044","Friday"
"kraken Win8","2014-09-20","48.609374999999815","Saturday"
"kraken Win8","2014-09-21","89.336666666666872","Sunday"
"kraken Win8","2014-09-22","108.50400292184032","Monday"
"kraken Win8","2014-09-23","158.42546786389403","Tuesday"
"kraken Win8","2014-09-24","143.60362056213029","Wednesday"
"kraken Win8","2014-09-25","170.11701368233173","Thursday"
"kraken Win8","2014-09-26","89.595775000000103","Friday"
